bar_time,ticks_in_bar,open,high,low,idx_high,idx_low,order,running_hash
2026.07.09 22:15:00,20,1.14315,1.14324,1.14312,15,11,LOW_FIRST,12500528681117872781
2026.07.09 22:20:00,20,1.14320,1.14325,1.14301,2,19,HIGH_FIRST,11518502643304828859
2026.07.09 22:25:00,20,1.14301,1.14302,1.14287,2,7,HIGH_FIRST,625363311368952021
2026.07.09 22:30:00,20,1.14291,1.14294,1.14264,2,19,HIGH_FIRST,13796439455039711430
2026.07.09 22:35:00,20,1.14271,1.14292,1.14271,15,0,LOW_FIRST,7362733726307642626
2026.07.09 22:40:00,20,1.14286,1.14292,1.14262,6,15,HIGH_FIRST,15326898203592743933
2026.07.09 22:45:00,20,1.14273,1.14277,1.14265,3,11,HIGH_FIRST,16922377843627215673
2026.07.09 22:50:00,20,1.14270,1.14277,1.14264,11,19,HIGH_FIRST,15947074000471527115
2026.07.09 22:55:00,20,1.14265,1.14285,1.14253,18,10,LOW_FIRST,5464968150552530526
2026.07.09 23:00:00,20,1.14276,1.14289,1.14272,3,2,LOW_FIRST,8156479640152680834
2026.07.09 23:05:00,20,1.14280,1.14293,1.14276,10,2,LOW_FIRST,10457101664208822535
2026.07.09 23:10:00,20,1.14292,1.14301,1.14284,19,10,LOW_FIRST,11510153064193213675
2026.07.09 23:15:00,20,1.14297,1.14303,1.14289,11,3,LOW_FIRST,15353610003650911220
2026.07.09 23:20:00,20,1.14299,1.14301,1.14280,2,10,HIGH_FIRST,3126085795403588229
2026.07.09 23:25:00,20,1.14298,1.14303,1.14284,3,19,HIGH_FIRST,6158873903583725955
2026.07.09 23:30:00,20,1.14290,1.14299,1.14287,11,2,LOW_FIRST,16949382031272725109
2026.07.09 23:35:00,20,1.14297,1.14301,1.14293,6,11,HIGH_FIRST,17485980036729732040
2026.07.09 23:40:00,20,1.14296,1.14299,1.14286,19,18,LOW_FIRST,13419368802625836139
2026.07.09 23:45:00,20,1.14297,1.14298,1.14284,2,7,HIGH_FIRST,6380122965579317111
2026.07.09 23:50:00,20,1.14292,1.14297,1.14279,19,15,LOW_FIRST,8034274134505058662
2026.07.09 23:55:00,20,1.14292,1.14304,1.14290,15,3,LOW_FIRST,710620364845699507
