trade_id,pattern_id,direction,candle_1,candle_2,candle_3,signal_time,entry_time,reference,sweep,rejection,entry,stop,target,theo_lot,capped_lot,final_lot,planned_risk,actual_risk,margin_req,margin_avail,exit_time,exit_price,exit_reason,pnl,R
3909,P2_EURUSD_1728957300,SELL,2024.10.15 01:45:00,2024.10.15 01:50:00,2024.10.15 01:55:00,2024.10.15 01:55:00,2024.10.15 02:00:00,1.09083,1.09088,1.09085,1.09085,1.09093,1.09069,0.03,0.02,0.02,0.30,0.16,21.82,29.59,2024.10.15 02:00:05,1.09093,STOP,-0.16,-1.000
3910,P1_EURUSD_1728969300,BUY,2024.10.15 05:05:00,2024.10.15 05:10:00,2024.10.15 05:15:00,2024.10.15 05:15:00,2024.10.15 05:20:00,1.09051,1.09042,1.09047,1.09055,1.09037,1.09091,0.01,0.01,0.01,0.29,0.18,10.91,29.43,2024.10.15 05:34:10,1.09036,STOP,-0.19,-1.056
3911,P1_EURUSD_1728973200,BUY,2024.10.15 06:10:00,2024.10.15 06:15:00,2024.10.15 06:20:00,2024.10.15 06:20:00,2024.10.15 06:25:00,1.09007,1.08998,1.09005,1.09013,1.08993,1.09053,0.01,0.01,0.01,0.29,0.20,10.90,29.24,2024.10.15 06:43:19,1.08993,STOP,-0.20,-1.000
3912,P1_EURUSD_1728975900,BUY,2024.10.15 06:55:00,2024.10.15 07:00:00,2024.10.15 07:05:00,2024.10.15 07:05:00,2024.10.15 07:10:00,1.08956,1.08937,1.08948,1.08952,1.08932,1.08992,0.01,0.01,0.01,0.29,0.20,10.90,29.04,2024.10.15 07:21:55,1.08932,STOP,-0.20,-1.000
3913,P1_EURUSD_1728977100,BUY,2024.10.15 07:15:00,2024.10.15 07:20:00,2024.10.15 07:25:00,2024.10.15 07:25:00,2024.10.15 07:30:00,1.08934,1.08921,1.08922,1.08927,1.08916,1.08949,0.02,0.02,0.02,0.29,0.22,21.79,28.84,2024.10.15 07:33:36,1.08916,STOP,-0.22,-1.000
3914,P1_EURUSD_1728979800,BUY,2024.10.15 08:00:00,2024.10.15 08:05:00,2024.10.15 08:10:00,2024.10.15 08:10:00,2024.10.15 08:15:00,1.08916,1.08906,1.08914,1.08922,1.08901,1.08964,0.01,0.01,0.01,0.29,0.21,10.89,28.62,2024.10.15 08:19:14,1.08901,STOP,-0.21,-1.000
3915,P1_EURUSD_1728987000,BUY,2024.10.15 10:00:00,2024.10.15 10:05:00,2024.10.15 10:10:00,2024.10.15 10:10:00,2024.10.15 10:15:00,1.08889,1.08864,1.08864,1.08868,1.08859,1.08886,0.03,0.02,0.02,0.28,0.18,21.77,28.41,2024.10.15 10:18:54,1.08858,STOP,-0.20,-1.111
3916,P1_EURUSD_1729001400,BUY,2024.10.15 14:00:00,2024.10.15 14:05:00,2024.10.15 14:10:00,2024.10.15 14:10:00,2024.10.15 14:15:00,1.09016,1.09012,1.09022,1.09027,1.09007,1.09067,0.01,0.01,0.01,0.28,0.20,10.90,28.21,2024.10.15 14:18:47,1.09006,STOP,-0.21,-1.050
3917,P2_EURUSD_1729005600,SELL,2024.10.15 15:10:00,2024.10.15 15:15:00,2024.10.15 15:20:00,2024.10.15 15:20:00,2024.10.15 15:25:00,1.09047,1.09091,1.09072,1.09078,1.09096,1.09042,0.01,0.01,0.01,0.28,0.18,10.91,28.00,2024.10.15 15:30:02,1.09096,STOP,-0.18,-1.000
3918,P2_EURUSD_1729008900,SELL,2024.10.15 16:05:00,2024.10.15 16:10:00,2024.10.15 16:15:00,2024.10.15 16:15:00,2024.10.15 16:20:00,1.09140,1.09145,1.09123,1.09123,1.09150,1.09069,0.01,0.01,0.01,0.28,0.27,10.91,27.82,2024.10.15 16:21:16,1.09150,STOP,-0.27,-1.000
3919,P1_EURUSD_1729012500,BUY,2024.10.15 17:05:00,2024.10.15 17:10:00,2024.10.15 17:15:00,2024.10.15 17:15:00,2024.10.15 17:20:00,1.09064,1.09053,1.09071,1.09075,1.09048,1.09129,0.01,0.01,0.01,0.28,0.27,10.91,27.55,2024.10.15 17:25:38,1.09048,STOP,-0.27,-1.000
3920,P1_EURUSD_1729014000,BUY,2024.10.15 17:30:00,2024.10.15 17:35:00,2024.10.15 17:40:00,2024.10.15 17:40:00,2024.10.15 17:45:00,1.09020,1.09001,1.09008,1.09012,1.08996,1.09044,0.01,0.01,0.01,0.27,0.16,10.90,27.28,2024.10.15 17:46:28,1.08996,STOP,-0.16,-1.000
3921,P1_EURUSD_1729018200,BUY,2024.10.15 18:40:00,2024.10.15 18:45:00,2024.10.15 18:50:00,2024.10.15 18:50:00,2024.10.15 18:55:00,1.09012,1.09002,1.09003,1.09007,1.08997,1.09027,0.02,0.02,0.02,0.27,0.20,21.80,27.12,2024.10.15 18:55:38,1.08997,STOP,-0.20,-1.000
3922,P1_EURUSD_1729018800,BUY,2024.10.15 18:50:00,2024.10.15 18:55:00,2024.10.15 19:00:00,2024.10.15 19:00:00,2024.10.15 19:05:00,1.08997,1.08984,1.08984,1.08987,1.08979,1.09003,0.03,0.02,0.02,0.27,0.16,21.80,26.92,2024.10.15 19:14:48,1.09005,TARGET,0.36,2.250
3923,P1_EURUSD_1729021800,BUY,2024.10.15 19:40:00,2024.10.15 19:45:00,2024.10.15 19:50:00,2024.10.15 19:50:00,2024.10.15 19:55:00,1.08919,1.08900,1.08918,1.08922,1.08895,1.08976,0.01,0.01,0.01,0.27,0.27,10.89,27.28,2024.10.15 19:59:52,1.08893,STOP,-0.29,-1.074
3924,P2_EURUSD_1729044000,SELL,2024.10.16 01:50:00,2024.10.16 01:55:00,2024.10.16 02:00:00,2024.10.16 02:00:00,2024.10.16 02:05:00,1.08895,1.08897,1.08885,1.08885,1.08902,1.08851,0.01,0.01,0.01,0.27,0.17,10.89,26.99,2024.10.16 02:53:24,1.08851,TARGET,0.34,2.000
3925,P1_EURUSD_1729047600,BUY,2024.10.16 02:50:00,2024.10.16 02:55:00,2024.10.16 03:00:00,2024.10.16 03:00:00,2024.10.16 03:05:00,1.08830,1.08828,1.08840,1.08843,1.08823,1.08883,0.01,0.01,0.01,0.27,0.20,10.88,27.33,2024.10.16 03:06:33,1.08823,STOP,-0.20,-1.000
3926,P2_EURUSD_1729059300,SELL,2024.10.16 06:05:00,2024.10.16 06:10:00,2024.10.16 06:15:00,2024.10.16 06:15:00,2024.10.16 06:20:00,1.08943,1.08956,1.08936,1.08936,1.08961,1.08886,0.01,0.01,0.01,0.27,0.25,10.89,27.13,2024.10.16 07:52:14,1.08886,TARGET,0.50,2.000
3927,P1_EURUSD_1729065300,BUY,2024.10.16 07:45:00,2024.10.16 07:50:00,2024.10.16 07:55:00,2024.10.16 07:55:00,2024.10.16 08:00:00,1.08885,1.08879,1.08894,1.08897,1.08874,1.08943,0.01,0.01,0.01,0.28,0.23,10.89,27.63,2024.10.16 08:08:45,1.08874,STOP,-0.23,-1.000
3928,P2_EURUSD_1729067700,SELL,2024.10.16 08:25:00,2024.10.16 08:30:00,2024.10.16 08:35:00,2024.10.16 08:35:00,2024.10.16 08:40:00,1.08886,1.08894,1.08890,1.08890,1.08899,1.08872,0.03,0.02,0.02,0.27,0.18,21.78,27.40,2024.10.16 08:44:39,1.08900,STOP,-0.20,-1.111
3929,P1_EURUSD_1729071600,BUY,2024.10.16 09:30:00,2024.10.16 09:35:00,2024.10.16 09:40:00,2024.10.16 09:40:00,2024.10.16 09:45:00,1.08770,1.08765,1.08782,1.08787,1.08760,1.08841,0.01,0.01,0.01,0.27,0.27,10.88,27.20,2024.10.16 10:00:18,1.08760,STOP,-0.27,-1.000
3930,P2_EURUSD_1729080900,SELL,2024.10.16 12:05:00,2024.10.16 12:10:00,2024.10.16 12:15:00,2024.10.16 12:15:00,2024.10.16 12:20:00,1.08896,1.08936,1.08930,1.08931,1.08941,1.08911,0.02,0.02,0.02,0.27,0.20,21.79,26.93,2024.10.16 12:21:41,1.08941,STOP,-0.20,-1.000
3931,P1_EURUSD_1729086900,BUY,2024.10.16 13:45:00,2024.10.16 13:50:00,2024.10.16 13:55:00,2024.10.16 13:55:00,2024.10.16 14:00:00,1.08906,1.08893,1.08899,1.08903,1.08888,1.08933,0.01,0.01,0.01,0.27,0.15,10.89,26.73,2024.10.16 14:02:09,1.08888,STOP,-0.15,-1.000
3932,P2_EURUSD_1729090500,SELL,2024.10.16 14:45:00,2024.10.16 14:50:00,2024.10.16 14:55:00,2024.10.16 14:55:00,2024.10.16 15:00:00,1.08938,1.08947,1.08943,1.08942,1.08952,1.08922,0.02,0.02,0.02,0.27,0.20,21.79,26.58,2024.10.16 15:00:01,1.08954,STOP,-0.24,-1.200
3933,P2_EURUSD_1729091100,SELL,2024.10.16 14:55:00,2024.10.16 15:00:00,2024.10.16 15:05:00,2024.10.16 15:05:00,2024.10.16 15:10:00,1.08955,1.08981,1.08965,1.08965,1.08986,1.08923,0.01,0.01,0.01,0.26,0.21,10.90,26.34,2024.10.16 15:16:51,1.08989,STOP,-0.24,-1.143
3934,P1_EURUSD_1729108200,BUY,2024.10.16 19:40:00,2024.10.16 19:45:00,2024.10.16 19:50:00,2024.10.16 19:50:00,2024.10.16 19:55:00,1.08678,1.08669,1.08681,1.08686,1.08664,1.08730,0.01,0.01,0.01,0.26,0.22,10.87,26.10,2024.10.16 20:08:17,1.08664,STOP,-0.22,-1.000
3935,P1_EURUSD_1729109700,BUY,2024.10.16 20:05:00,2024.10.16 20:10:00,2024.10.16 20:15:00,2024.10.16 20:15:00,2024.10.16 20:20:00,1.08659,1.08645,1.08651,1.08655,1.08640,1.08685,0.01,0.01,0.01,0.26,0.15,10.87,25.88,2024.10.16 20:28:53,1.08640,STOP,-0.15,-1.000
3936,P1_EURUSD_1729111200,BUY,2024.10.16 20:30:00,2024.10.16 20:35:00,2024.10.16 20:40:00,2024.10.16 20:40:00,2024.10.16 20:45:00,1.08625,1.08615,1.08631,1.08635,1.08610,1.08685,0.01,0.01,0.01,0.26,0.25,10.86,25.73,2024.10.16 21:07:10,1.08606,STOP,-0.29,-1.160
3937,P1_EURUSD_1729113000,BUY,2024.10.16 21:00:00,2024.10.16 21:05:00,2024.10.16 21:10:00,2024.10.16 21:10:00,2024.10.16 21:15:00,1.08613,1.08595,1.08598,1.08602,1.08590,1.08626,0.02,0.02,0.02,0.25,0.24,21.72,25.44,2024.10.16 21:22:44,1.08586,STOP,-0.32,-1.333
3938,P1_EURUSD_1729116300,BUY,2024.10.16 21:55:00,2024.10.16 22:00:00,2024.10.16 22:05:00,2024.10.16 22:05:00,2024.10.16 22:10:00,1.08551,1.08542,1.08549,1.08553,1.08537,1.08585,0.01,0.01,0.01,0.25,0.16,10.86,25.12,2024.10.16 22:21:39,1.08536,STOP,-0.17,-1.063
3939,P2_EURUSD_1729118400,SELL,2024.10.16 22:30:00,2024.10.16 22:35:00,2024.10.16 22:40:00,2024.10.16 22:40:00,2024.10.16 22:45:00,1.08580,1.08599,1.08589,1.08588,1.08604,1.08556,0.01,0.01,0.01,0.25,0.16,10.86,24.95,2024.10.16 23:38:41,1.08605,STOP,-0.17,-1.062
3940,P2_EURUSD_1729122300,SELL,2024.10.16 23:35:00,2024.10.16 23:40:00,2024.10.16 23:45:00,2024.10.16 23:45:00,2024.10.16 23:50:00,1.08609,1.08618,1.08616,1.08616,1.08623,1.08602,0.03,0.02,0.02,0.25,0.14,21.72,24.78,2024.10.16 23:50:55,1.08628,STOP,-0.24,-1.714
3941,P1_EURUSD_1729129800,BUY,2024.10.17 01:40:00,2024.10.17 01:45:00,2024.10.17 01:50:00,2024.10.17 01:50:00,2024.10.17 01:55:00,1.08599,1.08582,1.08587,1.08592,1.08577,1.08622,0.01,0.01,0.01,0.25,0.15,10.86,24.54,2024.10.17 01:58:30,1.08577,STOP,-0.15,-1.000
3942,P1_EURUSD_1729130700,BUY,2024.10.17 01:55:00,2024.10.17 02:00:00,2024.10.17 02:05:00,2024.10.17 02:05:00,2024.10.17 02:10:00,1.08574,1.08562,1.08572,1.08577,1.08557,1.08617,0.01,0.01,0.01,0.24,0.20,10.86,24.39,2024.10.17 03:20:15,1.08617,TARGET,0.40,2.000
3943,P1_EURUSD_1729139100,BUY,2024.10.17 04:15:00,2024.10.17 04:20:00,2024.10.17 04:25:00,2024.10.17 04:25:00,2024.10.17 04:30:00,1.08604,1.08592,1.08604,1.08609,1.08587,1.08653,0.01,0.01,0.01,0.25,0.22,10.86,24.79,2024.10.17 06:13:57,1.08587,STOP,-0.22,-1.000
3944,P1_EURUSD_1729146300,BUY,2024.10.17 06:15:00,2024.10.17 06:20:00,2024.10.17 06:25:00,2024.10.17 06:25:00,2024.10.17 06:30:00,1.08568,1.08538,1.08538,1.08542,1.08533,1.08560,0.02,0.02,0.02,0.25,0.18,21.71,24.57,2024.10.17 06:32:27,1.08532,STOP,-0.20,-1.111
3945,P1_EURUSD_1729165200,BUY,2024.10.17 11:30:00,2024.10.17 11:35:00,2024.10.17 11:40:00,2024.10.17 11:40:00,2024.10.17 11:45:00,1.08523,1.08503,1.08505,1.08510,1.08498,1.08534,0.02,0.02,0.02,0.24,0.24,21.70,24.37,2024.10.17 11:55:05,1.08498,STOP,-0.24,-1.000
3946,P2_EURUSD_1729167000,SELL,2024.10.17 12:00:00,2024.10.17 12:05:00,2024.10.17 12:10:00,2024.10.17 12:10:00,2024.10.17 12:15:00,1.08524,1.08530,1.08526,1.08527,1.08535,1.08511,0.03,0.02,0.02,0.24,0.16,21.71,24.13,2024.10.17 12:15:08,1.08535,STOP,-0.16,-1.000
3947,P2_EURUSD_1729171500,SELL,2024.10.17 13:15:00,2024.10.17 13:20:00,2024.10.17 13:25:00,2024.10.17 13:25:00,2024.10.17 13:30:00,1.08609,1.08614,1.08611,1.08613,1.08619,1.08601,0.03,0.02,0.02,0.24,0.12,21.72,23.97,2024.10.17 13:30:05,1.08620,STOP,-0.14,-1.167
3948,P2_EURUSD_1729173900,SELL,2024.10.17 13:55:00,2024.10.17 14:00:00,2024.10.17 14:05:00,2024.10.17 14:05:00,2024.10.17 14:10:00,1.08647,1.08658,1.08654,1.08653,1.08663,1.08633,0.02,0.02,0.02,0.24,0.20,21.73,23.83,2024.10.17 14:10:38,1.08663,STOP,-0.20,-1.000
3949,P2_EURUSD_1729188000,SELL,2024.10.17 17:50:00,2024.10.17 17:55:00,2024.10.17 18:00:00,2024.10.17 18:00:00,2024.10.17 18:05:00,1.08260,1.08286,1.08285,1.08285,1.08291,1.08273,0.03,0.02,0.02,0.24,0.12,21.66,23.63,2024.10.17 18:05:04,1.08292,STOP,-0.14,-1.167
3950,P1_EURUSD_1729192200,BUY,2024.10.17 19:00:00,2024.10.17 19:05:00,2024.10.17 19:10:00,2024.10.17 19:10:00,2024.10.17 19:15:00,1.08300,1.08279,1.08285,1.08289,1.08274,1.08319,0.01,0.01,0.01,0.23,0.15,10.83,23.49,2024.10.17 19:15:48,1.08271,STOP,-0.18,-1.200
3951,P1_EURUSD_1729193400,BUY,2024.10.17 19:20:00,2024.10.17 19:25:00,2024.10.17 19:30:00,2024.10.17 19:30:00,2024.10.17 19:35:00,1.08259,1.08247,1.08257,1.08261,1.08242,1.08299,0.01,0.01,0.01,0.23,0.19,10.83,23.31,2024.10.17 19:36:06,1.08242,STOP,-0.19,-1.000
3952,P2_EURUSD_1729208700,SELL,2024.10.17 23:35:00,2024.10.17 23:40:00,2024.10.17 23:45:00,2024.10.17 23:45:00,2024.10.17 23:50:00,1.08298,1.08306,1.08306,1.08306,1.08311,1.08296,0.04,0.02,0.02,0.23,0.10,21.66,23.12,2024.10.17 23:50:16,1.08311,STOP,-0.10,-1.000
3953,P1_EURUSD_1729217100,BUY,2024.10.18 01:55:00,2024.10.18 02:00:00,2024.10.18 02:05:00,2024.10.18 02:05:00,2024.10.18 02:10:00,1.08289,1.08270,1.08277,1.08283,1.08265,1.08319,0.01,0.01,0.01,0.23,0.18,10.83,23.02,2024.10.18 02:33:08,1.08265,STOP,-0.18,-1.000
3954,P1_EURUSD_1729218900,BUY,2024.10.18 02:25:00,2024.10.18 02:30:00,2024.10.18 02:35:00,2024.10.18 02:35:00,2024.10.18 02:40:00,1.08270,1.08252,1.08262,1.08266,1.08247,1.08304,0.01,0.01,0.01,0.23,0.19,10.83,22.84,2024.10.18 03:06:00,1.08304,TARGET,0.38,2.000
3955,P2_EURUSD_1729220700,SELL,2024.10.18 02:55:00,2024.10.18 03:00:00,2024.10.18 03:05:00,2024.10.18 03:05:00,2024.10.18 03:10:00,1.08299,1.08303,1.08290,1.08292,1.08308,1.08260,0.01,0.01,0.01,0.23,0.16,10.83,23.22,2024.10.18 03:12:29,1.08308,STOP,-0.16,-1.000
3956,P1_EURUSD_1729222200,BUY,2024.10.18 03:20:00,2024.10.18 03:25:00,2024.10.18 03:30:00,2024.10.18 03:30:00,2024.10.18 03:35:00,1.08283,1.08276,1.08285,1.08288,1.08271,1.08322,0.01,0.01,0.01,0.23,0.17,10.83,23.06,2024.10.18 03:49:05,1.08322,TARGET,0.34,2.000
3957,P2_EURUSD_1729223400,SELL,2024.10.18 03:40:00,2024.10.18 03:45:00,2024.10.18 03:50:00,2024.10.18 03:50:00,2024.10.18 03:55:00,1.08309,1.08322,1.08313,1.08313,1.08327,1.08285,0.01,0.01,0.01,0.23,0.14,10.83,23.40,2024.10.18 04:00:55,1.08285,TARGET,0.28,2.000
3958,P2_EURUSD_1729227300,SELL,2024.10.18 04:45:00,2024.10.18 04:50:00,2024.10.18 04:55:00,2024.10.18 04:55:00,2024.10.18 05:00:00,1.08339,1.08357,1.08349,1.08350,1.08362,1.08326,0.01,0.01,0.01,0.24,0.12,10.84,23.68,2024.10.18 05:01:13,1.08362,STOP,-0.12,-1.000
3959,P2_EURUSD_1729230300,SELL,2024.10.18 05:35:00,2024.10.18 05:40:00,2024.10.18 05:45:00,2024.10.18 05:45:00,2024.10.18 05:50:00,1.08388,1.08395,1.08378,1.08378,1.08400,1.08334,0.01,0.01,0.01,0.24,0.22,10.84,23.56,2024.10.18 07:36:00,1.08403,STOP,-0.25,-1.136
3960,P2_EURUSD_1729237500,SELL,2024.10.18 07:35:00,2024.10.18 07:40:00,2024.10.18 07:45:00,2024.10.18 07:45:00,2024.10.18 07:50:00,1.08397,1.08404,1.08401,1.08401,1.08409,1.08385,0.02,0.02,0.02,0.23,0.16,21.68,23.31,2024.10.18 08:00:00,1.08409,STOP,-0.16,-1.000
3961,P1_EURUSD_1729242600,BUY,2024.10.18 09:00:00,2024.10.18 09:05:00,2024.10.18 09:10:00,2024.10.18 09:10:00,2024.10.18 09:15:00,1.08396,1.08383,1.08389,1.08394,1.08378,1.08426,0.01,0.01,0.01,0.23,0.16,10.84,23.15,2024.10.18 09:17:43,1.08426,TARGET,0.32,2.000
3962,P2_EURUSD_1729250100,SELL,2024.10.18 11:05:00,2024.10.18 11:10:00,2024.10.18 11:15:00,2024.10.18 11:15:00,2024.10.18 11:20:00,1.08439,1.08449,1.08438,1.08439,1.08454,1.08409,0.01,0.01,0.01,0.23,0.15,10.84,23.47,2024.10.18 11:21:32,1.08454,STOP,-0.15,-1.000
3963,P1_EURUSD_1729251900,BUY,2024.10.18 11:35:00,2024.10.18 11:40:00,2024.10.18 11:45:00,2024.10.18 11:45:00,2024.10.18 11:50:00,1.08369,1.08360,1.08365,1.08370,1.08355,1.08400,0.01,0.01,0.01,0.23,0.15,10.84,23.32,2024.10.18 11:51:38,1.08355,STOP,-0.15,-1.000
3964,P1_EURUSD_1729254900,BUY,2024.10.18 12:25:00,2024.10.18 12:30:00,2024.10.18 12:35:00,2024.10.18 12:35:00,2024.10.18 12:40:00,1.08361,1.08349,1.08362,1.08367,1.08344,1.08413,0.01,0.01,0.01,0.23,0.23,10.84,23.17,2024.10.18 12:52:27,1.08413,TARGET,0.46,2.000
3965,P2_EURUSD_1729256400,SELL,2024.10.18 12:50:00,2024.10.18 12:55:00,2024.10.18 13:00:00,2024.10.18 13:00:00,2024.10.18 13:05:00,1.08417,1.08442,1.08424,1.08425,1.08447,1.08381,0.01,0.01,0.01,0.24,0.22,10.84,23.63,2024.10.18 13:28:03,1.08448,STOP,-0.23,-1.045
3966,P2_EURUSD_1729259400,SELL,2024.10.18 13:40:00,2024.10.18 13:45:00,2024.10.18 13:50:00,2024.10.18 13:50:00,2024.10.18 13:55:00,1.08470,1.08477,1.08476,1.08476,1.08482,1.08464,0.03,0.02,0.02,0.23,0.12,21.70,23.40,2024.10.18 13:55:06,1.08482,STOP,-0.12,-1.000
3967,P2_EURUSD_1729262100,SELL,2024.10.18 14:25:00,2024.10.18 14:30:00,2024.10.18 14:35:00,2024.10.18 14:35:00,2024.10.18 14:40:00,1.08460,1.08484,1.08478,1.08478,1.08489,1.08456,0.02,0.02,0.02,0.23,0.22,21.70,23.28,2024.10.18 14:41:02,1.08491,STOP,-0.26,-1.182
3968,P2_EURUSD_1729263000,SELL,2024.10.18 14:40:00,2024.10.18 14:45:00,2024.10.18 14:50:00,2024.10.18 14:50:00,2024.10.18 14:55:00,1.08494,1.08504,1.08493,1.08492,1.08509,1.08458,0.01,0.01,0.01,0.23,0.17,10.85,23.02,2024.10.18 15:01:14,1.08509,STOP,-0.17,-1.000
3969,P2_EURUSD_1729267500,SELL,2024.10.18 15:55:00,2024.10.18 16:00:00,2024.10.18 16:05:00,2024.10.18 16:05:00,2024.10.18 16:10:00,1.08599,1.08621,1.08611,1.08611,1.08626,1.08581,0.01,0.01,0.01,0.23,0.15,10.86,22.85,2024.10.18 16:11:28,1.08626,STOP,-0.15,-1.000
3970,P2_EURUSD_1729279800,SELL,2024.10.18 19:20:00,2024.10.18 19:25:00,2024.10.18 19:30:00,2024.10.18 19:30:00,2024.10.18 19:35:00,1.08615,1.08633,1.08623,1.08622,1.08638,1.08590,0.01,0.01,0.01,0.23,0.16,10.86,22.70,2024.10.18 19:37:58,1.08638,STOP,-0.16,-1.000
3971,P2_EURUSD_1729280700,SELL,2024.10.18 19:35:00,2024.10.18 19:40:00,2024.10.18 19:45:00,2024.10.18 19:45:00,2024.10.18 19:50:00,1.08637,1.08664,1.08647,1.08647,1.08669,1.08603,0.01,0.01,0.01,0.23,0.22,10.86,22.54,2024.10.18 19:55:48,1.08670,STOP,-0.23,-1.045
3972,P2_EURUSD_1729293000,SELL,2024.10.18 23:00:00,2024.10.18 23:05:00,2024.10.18 23:10:00,2024.10.18 23:10:00,2024.10.18 23:15:00,1.08652,1.08669,1.08667,1.08667,1.08674,1.08653,0.03,0.01,0.01,0.22,0.07,10.87,22.31,2024.10.18 23:15:43,1.08674,STOP,-0.07,-1.000
3973,P2_EURUSD_1729294200,SELL,2024.10.18 23:20:00,2024.10.18 23:25:00,2024.10.18 23:30:00,2024.10.18 23:30:00,2024.10.18 23:35:00,1.08682,1.08691,1.08686,1.08687,1.08696,1.08669,0.02,0.02,0.02,0.22,0.18,21.74,22.24,2024.10.21 00:01:00,1.08630,TARGET,1.12,6.222
3974,P1_EURUSD_1729479000,BUY,2024.10.21 02:40:00,2024.10.21 02:45:00,2024.10.21 02:50:00,2024.10.21 02:50:00,2024.10.21 02:55:00,1.08666,1.08658,1.08659,1.08665,1.08653,1.08689,0.01,0.01,0.01,0.23,0.12,10.87,23.36,2024.10.21 03:13:24,1.08652,STOP,-0.13,-1.083
3975,P2_EURUSD_1729488600,SELL,2024.10.21 05:20:00,2024.10.21 05:25:00,2024.10.21 05:30:00,2024.10.21 05:30:00,2024.10.21 05:35:00,1.08661,1.08670,1.08659,1.08658,1.08675,1.08624,0.01,0.01,0.01,0.23,0.17,10.87,23.23,2024.10.21 05:38:02,1.08675,STOP,-0.17,-1.000
3976,P1_EURUSD_1729494600,BUY,2024.10.21 07:00:00,2024.10.21 07:05:00,2024.10.21 07:10:00,2024.10.21 07:10:00,2024.10.21 07:15:00,1.08652,1.08644,1.08645,1.08650,1.08639,1.08672,0.02,0.02,0.02,0.23,0.22,21.73,23.06,2024.10.21 07:19:26,1.08639,STOP,-0.22,-1.000
3977,P1_EURUSD_1729497300,BUY,2024.10.21 07:45:00,2024.10.21 07:50:00,2024.10.21 07:55:00,2024.10.21 07:55:00,2024.10.21 08:00:00,1.08600,1.08585,1.08585,1.08589,1.08580,1.08607,0.02,0.02,0.02,0.23,0.18,21.72,22.84,2024.10.21 08:04:03,1.08607,TARGET,0.36,2.000
3978,P1_EURUSD_1729500000,BUY,2024.10.21 08:30:00,2024.10.21 08:35:00,2024.10.21 08:40:00,2024.10.21 08:40:00,2024.10.21 08:45:00,1.08603,1.08597,1.08608,1.08612,1.08592,1.08652,0.01,0.01,0.01,0.23,0.20,10.86,23.20,2024.10.21 08:57:12,1.08592,STOP,-0.20,-1.000
3979,P1_EURUSD_1729502100,BUY,2024.10.21 09:05:00,2024.10.21 09:10:00,2024.10.21 09:15:00,2024.10.21 09:15:00,2024.10.21 09:20:00,1.08565,1.08546,1.08550,1.08554,1.08541,1.08580,0.01,0.01,0.01,0.23,0.13,10.86,23.00,2024.10.21 09:28:25,1.08541,STOP,-0.13,-1.000
3980,P2_EURUSD_1729511700,SELL,2024.10.21 11:45:00,2024.10.21 11:50:00,2024.10.21 11:55:00,2024.10.21 11:55:00,2024.10.21 12:00:00,1.08558,1.08563,1.08552,1.08551,1.08568,1.08517,0.01,0.01,0.01,0.23,0.17,10.86,22.87,2024.10.21 12:03:12,1.08570,STOP,-0.19,-1.118
3981,P2_EURUSD_1729521000,SELL,2024.10.21 14:20:00,2024.10.21 14:25:00,2024.10.21 14:30:00,2024.10.21 14:30:00,2024.10.21 14:35:00,1.08500,1.08518,1.08506,1.08505,1.08523,1.08469,0.01,0.01,0.01,0.23,0.18,10.85,22.68,2024.10.21 14:45:12,1.08524,STOP,-0.19,-1.056
3982,P2_EURUSD_1729524900,SELL,2024.10.21 15:25:00,2024.10.21 15:30:00,2024.10.21 15:35:00,2024.10.21 15:35:00,2024.10.21 15:40:00,1.08565,1.08589,1.08574,1.08574,1.08594,1.08534,0.01,0.01,0.01,0.22,0.20,10.86,22.49,2024.10.21 16:15:19,1.08534,TARGET,0.40,2.000
3983,P1_EURUSD_1729527600,BUY,2024.10.21 16:10:00,2024.10.21 16:15:00,2024.10.21 16:20:00,2024.10.21 16:20:00,2024.10.21 16:25:00,1.08533,1.08523,1.08523,1.08528,1.08518,1.08548,0.02,0.02,0.02,0.23,0.20,21.71,22.89,2024.10.21 16:26:23,1.08518,STOP,-0.20,-1.000
3984,P1_EURUSD_1729531500,BUY,2024.10.21 17:15:00,2024.10.21 17:20:00,2024.10.21 17:25:00,2024.10.21 17:25:00,2024.10.21 17:30:00,1.08434,1.08398,1.08404,1.08408,1.08393,1.08438,0.01,0.01,0.01,0.23,0.15,10.84,22.69,2024.10.21 17:30:43,1.08393,STOP,-0.15,-1.000
3985,P1_EURUSD_1729532100,BUY,2024.10.21 17:25:00,2024.10.21 17:30:00,2024.10.21 17:35:00,2024.10.21 17:35:00,2024.10.21 17:40:00,1.08395,1.08368,1.08376,1.08381,1.08363,1.08417,0.01,0.01,0.01,0.23,0.18,10.84,22.54,2024.10.21 17:46:45,1.08362,STOP,-0.19,-1.056
3986,P1_EURUSD_1729536000,BUY,2024.10.21 18:30:00,2024.10.21 18:35:00,2024.10.21 18:40:00,2024.10.21 18:40:00,2024.10.21 18:45:00,1.08243,1.08229,1.08230,1.08240,1.08224,1.08272,0.01,0.01,0.01,0.22,0.16,10.82,22.35,2024.10.21 18:50:53,1.08223,STOP,-0.17,-1.062
